结算时间,订单号,子订单号,结算金额,结算账户,结算单类型,有结算前退款,下单时间,商品ID,商品数量,业务类型,订单类型,订单总价,商品总价,运费,店铺劵,结算前退款金额,平台补贴,达人补贴,抖音支付补贴,抖音月付营销补贴,银行补贴,以旧换新抵扣,平台补贴运费,用户实付,收入合计,平台服务费,达人佣金,服务商佣金,渠道分成,招商服务费,站外推广费,其他分成,其他分成说明,支出合计,是否免佣,免佣金额,备注,dyOrder
2024/7/16 12:26,'6931786752077731384,'6931786752077731384,234.22,聚合账户,已结算,否,2024/7/4 17:55,'3620016564239264842,1,小店自卖,普通订单,279,279,0,40,0,0,0,0,0,0,0,0,239,239,-4.78,0,0,0,0,0,0,,-4.78,,0,,''6931786752077731384
2024/7/16 13:45,'6932013230802212667,'6932013230802212667,234.22,聚合账户,已结算,否,2024/7/9 19:27,'3620016564239264842,1,小店自卖,普通订单,279,279,0,40,0,0,0,0,0,0,0,0,239,239,-4.78,0,0,0,0,0,0,,-4.78,,0,,''6932013230802212667
2024/7/16 13:40,'6931780933754099493,'6931780933754099493,146.02,聚合账户,已结算,否,2024/7/4 18:02,'3645602464511698399,1,小店自卖,普通订单,249,249,0,100,0,0,0,0,0,0,0,0,149,149,-2.98,0,0,0,0,0,0,,-2.98,,0,,''6931780933754099493
2024/7/16 13:09,'6931864791089092131,'6931864791089092131,293.02,聚合账户,已结算,否,2024/7/6 16:39,'3645602464511698399,1,小店自卖,普通订单,399,399,0,100,0,0,0,0,0,0,0,0,299,299,-5.98,0,0,0,0,0,0,,-5.98,,0,,''6931864791089092131
2024/7/16 15:56,'6931785681381627501,'6931785681381627501,185.22,聚合账户,已结算,否,2024/7/4 19:25,'3690835059750862959,1,小店自卖,普通订单,289,289,0,100,0,0,0,0,0,0,0,0,189,189,-3.78,0,0,0,0,0,0,,-3.78,,0,,''6931785681381627501
2024/7/16 15:42,'6931968443697861818,'6931968443697861818,185.22,聚合账户,已结算,否,2024/7/8 18:20,'3690835059750862959,1,小店自卖,普通订单,289,289,0,100,0,0,0,25,0,0,0,0,164,189,-3.78,0,0,0,0,0,0,,-3.78,,0,,''6931968443697861818
2024/7/16 15:34,'6931795697141749371,'6931795697141749371,185.22,聚合账户,已结算,否,2024/7/4 18:12,'3690835059750862959,1,小店自卖,普通订单,289,289,0,100,0,0,0,0,54,0,0,0,135,189,-3.78,0,0,0,0,0,0,,-3.78,,0,,''6931795697141749371
2024/7/16 15:30,'6931789079693432606,'6931789079693432606,371.42,聚合账户,已结算,否,2024/7/4 19:03,'3653768848580183172,1,小店自卖,普通订单,499,499,0,120,0,0,0,0,0,0,0,0,379,379,-7.58,0,0,0,0,0,0,,-7.58,,0,,''6931789079693432606
2024/7/16 15:28,'6931778880006461277,'6931778880006461277,234.22,聚合账户,已结算,否,2024/7/4 19:18,'3620016564239264842,1,小店自卖,普通订单,279,279,0,40,0,0,0,0,0,0,0,0,239,239,-4.78,0,0,0,0,0,0,,-4.78,,0,,''6931778880006461277
2024/7/16 15:24,'6931776462514820596,'6931776462514820596,371.42,聚合账户,已结算,否,2024/7/4 18:22,'3653768848580183172,1,小店自卖,普通订单,499,499,0,120,0,0,0,0,0,0,0,0,379,379,-7.58,0,0,0,0,0,0,,-7.58,,0,,''6931776462514820596
2024/7/16 15:23,'6931836470781155029,'6931836470781155029,185.22,聚合账户,已结算,否,2024/7/5 17:48,'3690835059750862959,1,小店自卖,普通订单,289,289,0,100,0,0,0,0,0,0,0,0,189,189,-3.78,0,0,0,0,0,0,,-3.78,,0,,''6931836470781155029
2024/7/16 15:20,'6931793964394616329,'6931793964394616329,293.02,聚合账户,已结算,否,2024/7/4 18:22,'3645602464511698399,1,小店自卖,普通订单,399,399,0,100,0,0,0,0,0,0,0,0,299,299,-5.98,0,0,0,0,0,0,,-5.98,,0,,''6931793964394616329
2024/7/16 15:12,'6932001796476114439,'6932001796476114439,244.02,聚合账户,已结算,否,2024/7/9 19:51,'3690835059750862959,1,小店自卖,普通订单,349,349,0,100,0,0,0,0,0,0,0,0,249,249,-4.98,0,0,0,0,0,0,,-4.98,,0,,''6932001796476114439
2024/7/16 16:52,'6931847780994782731,'6931847780994782731,234.22,聚合账户,已结算,否,2024/7/5 19:35,'3620016564239264842,1,小店自卖,普通订单,279,279,0,40,0,0,0,0,0,0,0,0,239,239,-4.78,0,0,0,0,0,0,,-4.78,,0,,''6931847780994782731
2024/7/16 16:21,'6931800613804251036,'6931800613804251036,244.02,聚合账户,已结算,否,2024/7/4 19:21,'3645602464511698399,1,小店自卖,普通订单,349,349,0,100,0,0,0,0,0,0,0,0,249,249,-4.98,0,0,0,0,0,0,,-4.98,,0,,''6931800613804251036
2024/7/17 8:57,'6931876831406134622,'6931876831406134622,185.22,聚合账户,已结算,否,2024/7/6 17:28,'3690835059750862959,1,小店自卖,普通订单,289,289,0,100,0,0,0,0,0,0,0,0,189,189,-3.78,0,0,0,0,0,0,,-3.78,,0,,''6931876831406134622
2024/7/17 9:38,'6931874186621818394,'6931874186621818394,391.02,聚合账户,已结算,否,2024/7/6 16:56,'3653768848580183172,1,小店自卖,普通订单,519,519,0,120,0,0,0,0,0,0,0,0,399,399,-7.98,0,0,0,0,0,0,,-7.98,,0,,''6931874186621818394
2024/7/17 10:56,'6931831751795545143,'6931831751795545143,185.22,聚合账户,已结算,否,2024/7/5 19:53,'3690835059750862959,1,小店自卖,普通订单,289,289,0,100,0,0,0,0,0,0,0,0,189,189,-3.78,0,0,0,0,0,0,,-3.78,,0,,''6931831751795545143
2024/7/17 10:55,'6931827032077506216,'6931827032077506216,185.22,聚合账户,已结算,否,2024/7/5 19:44,'3690835059750862959,1,小店自卖,普通订单,289,289,0,100,0,0,0,0,0,0,0,0,189,189,-3.78,0,0,0,0,0,0,,-3.78,,0,,''6931827032077506216
2024/7/17 10:44,'6931870329884054915,'6931870329884054915,283.22,聚合账户,已结算,否,2024/7/6 17:00,'3632572065984452761,1,小店自卖,普通订单,369,369,0,80,0,0,0,0,0,0,0,0,289,289,-5.78,0,0,0,0,0,0,,-5.78,,0,,''6931870329884054915
2024/7/17 10:44,'6931847368008144017,'6931847368008144017,234.22,聚合账户,已结算,否,2024/7/6 16:29,'3620016564239264842,1,小店自卖,普通订单,279,279,0,40,0,0,0,0.15,0,0,0,0,238.85,239,-4.78,0,0,0,0,0,0,,-4.78,,0,,''6931847368008144017
2024/7/17 12:05,'6931953071402456970,'6931953071402456970,185.22,聚合账户,已结算,否,2024/7/8 18:25,'3690835059750862959,1,小店自卖,普通订单,289,289,0,100,0,0,0,0,0,0,0,0,189,189,-3.78,0,0,0,0,0,0,,-3.78,,0,,''6931953071402456970
2024/7/17 12:03,'6931883456164140245,'6931883456164140245,244.02,聚合账户,已结算,否,2024/7/6 16:41,'3645602464511698399,1,小店自卖,普通订单,349,349,0,100,0,0,0,0,1.16,0,0,0,247.84,249,-4.98,0,0,0,0,0,0,,-4.98,,0,,''6931883456164140245
2024/7/17 11:55,'6931826983316297266,'6931826983316297266,185.22,聚合账户,已结算,否,2024/7/5 19:30,'3690835059750862959,1,小店自卖,普通订单,289,289,0,100,0,0,0,0,0,0,0,0,189,189,-3.78,0,0,0,0,0,0,,-3.78,,0,,''6931826983316297266
2024/7/17 11:53,'6931876583890490641,'6931876583890556177,283.22,聚合账户,已结算,否,2024/7/6 16:55,'3632572065984452761,1,小店自卖,普通订单,369,369,0,80,0,0,0,0,0,0,0,0,289,289,-5.78,0,0,0,0,0,0,,-5.78,,0,,''6931876583890556177
2024/7/17 11:46,'6931833866841429126,'6931833866841429126,391.02,聚合账户,已结算,否,2024/7/5 18:56,'3653768848580183172,1,小店自卖,普通订单,519,519,0,120,0,0,0,0,0,0,0,0,399,399,-7.98,0,0,0,0,0,0,,-7.98,,0,,''6931833866841429126
2024/7/17 11:43,'6932031314861889336,'6932031314861889336,244.02,聚合账户,已结算,否,2024/7/10 16:51,'3690835059750862959,1,小店自卖,普通订单,349,349,0,100,0,0,0,0,0,0,0,0,249,249,-4.98,0,0,0,0,0,0,,-4.98,,0,,''6932031314861889336
2024/7/17 11:30,'6931828481794709418,'6931828481794709418,185.22,聚合账户,已结算,否,2024/7/6 11:36,'3690835059750862959,1,小店自卖,普通订单,289,289,0,100,0,0,0,0,0,0,0,0,189,189,-3.78,0,0,0,0,0,0,,-3.78,,0,,''6931828481794709418
2024/7/17 11:30,'6931864711419926092,'6931864711419926092,234.22,聚合账户,已结算,否,2024/7/6 17:12,'3620016564239264842,1,小店自卖,普通订单,279,279,0,40,0,0,0,0,0.66,0,0,0,238.34,239,-4.78,0,0,0,0,0,0,,-4.78,,0,,''6931864711419926092
2024/7/17 12:43,'6931870622536963934,'6931870622536963934,146.02,聚合账户,已结算,否,2024/7/6 19:08,'3645602464511698399,1,小店自卖,普通订单,249,249,0,100,0,0,0,0.1,0,0,0,0,148.9,149,-2.98,0,0,0,0,0,0,,-2.98,,0,,''6931870622536963934
2024/7/17 12:25,'6931876583890490641,'6931876583890490641,234.22,聚合账户,已结算,否,2024/7/6 16:55,'3620016564239264842,1,小店自卖,普通订单,279,279,0,40,0,0,0,0,0,0,0,0,239,239,-4.78,0,0,0,0,0,0,,-4.78,,0,,''6931876583890490641
2024/7/17 12:21,'6931821381429630349,'6931821381429630349,391.02,聚合账户,已结算,否,2024/7/5 19:07,'3653768848580183172,1,小店自卖,普通订单,519,519,0,120,0,0,0,0,0,0,0,0,399,399,-7.98,0,0,0,0,0,0,,-7.98,,0,,''6931821381429630349
2024/7/17 12:14,'6931881040717747474,'6931881040717747474,195.02,聚合账户,已结算,否,2024/7/6 16:41,'3645602464511698399,1,小店自卖,普通订单,299,299,0,100,0,0,0,0,0,0,0,0,199,199,-3.98,0,0,0,0,0,0,,-3.98,,0,,''6931881040717747474
2024/7/17 12:08,'6932024018199713556,'6932024018199713556,146.02,聚合账户,已结算,否,2024/7/10 18:20,'3645602464511698399,1,小店自卖,普通订单,249,249,0,100,0,0,0,0,0,0,0,0,149,149,-2.98,0,0,0,0,0,0,,-2.98,,0,,''6932024018199713556
2024/7/17 13:52,'6931838995309074326,'6931838995309074326,293.02,聚合账户,已结算,否,2024/7/5 19:46,'3645602464511698399,1,小店自卖,普通订单,399,399,0,100,0,0,0,0,0,0,0,0,299,299,-5.98,0,0,0,0,0,0,,-5.98,,0,,''6931838995309074326
2024/7/17 13:52,'6931825768999097374,'6931825768999097374,371.42,聚合账户,已结算,否,2024/7/5 23:01,'3653768848580183172,1,小店自卖,普通订单,499,499,0,120,0,0,0,0,0,0,0,0,379,379,-7.58,0,0,0,0,0,0,,-7.58,,0,,''6931825768999097374
2024/7/17 13:50,'6931871682090046559,'6931871682090046559,244.02,聚合账户,已结算,否,2024/7/6 17:52,'3690835059750862959,1,小店自卖,普通订单,349,349,0,100,0,0,0,0,0,0,0,0,249,249,-4.98,0,0,0,0,0,0,,-4.98,,0,,''6931871682090046559
2024/7/17 13:50,'6931887754272183433,'6931887754272183433,244.02,聚合账户,已结算,否,2024/7/6 17:06,'3690835059750862959,1,小店自卖,普通订单,349,349,0,100,0,0,0,0,0,0,0,0,249,249,-4.98,0,0,0,0,0,0,,-4.98,,0,,''6931887754272183433
2024/7/17 15:03,'6931988978780805083,'6931988978780805083,244.02,聚合账户,已结算,否,2024/7/9 19:06,'3645602464511698399,1,小店自卖,普通订单,349,349,0,100,0,0,0,0,0,0,0,0,249,249,-4.98,0,0,0,0,0,0,,-4.98,,0,,''6931988978780805083
2024/7/17 15:02,'6931876866614105757,'6931876866614105757,146.02,聚合账户,已结算,否,2024/7/6 18:35,'3645602464511698399,1,小店自卖,普通订单,249,249,0,100,0,0,0,0,0,0,0,0,149,149,-2.98,0,0,0,0,0,0,,-2.98,,0,,''6931876866614105757
2024/7/17 16:04,'6931878579797497690,'6931878579797497690,185.22,聚合账户,已结算,否,2024/7/6 17:53,'3690835059750862959,1,小店自卖,普通订单,289,289,0,100,0,0,0,0,0,0,0,0,189,189,-3.78,0,0,0,0,0,0,,-3.78,,0,,''6931878579797497690
2024/7/17 15:39,'6931883623528928481,'6931883623528928481,283.22,聚合账户,已结算,否,2024/7/6 17:19,'3632572065984452761,1,小店自卖,普通订单,369,369,0,80,0,15,0,0,0,0,0,0,274,289,-5.78,0,0,0,0,0,0,,-5.78,,0,,''6931883623528928481
2024/7/17 15:35,'6931864709877667411,'6931864709877667411,185.22,聚合账户,已结算,否,2024/7/6 16:09,'3690835059750862959,1,小店自卖,普通订单,289,289,0,100,0,0,0,0.1,0,0,0,0,188.9,189,-3.78,0,0,0,0,0,0,,-3.78,,0,,''6931864709877667411
2024/7/17 15:35,'6931867820416440191,'6931867820416440191,283.22,聚合账户,已结算,否,2024/7/6 16:28,'3653768848580183172,1,小店自卖,普通订单,409,409,0,120,0,0,0,0,0,0,0,0,289,289,-5.78,0,0,0,0,0,0,,-5.78,,0,,''6931867820416440191
2024/7/17 15:35,'6931864693375702179,'6931864693375702179,195.02,聚合账户,已结算,否,2024/7/6 16:30,'3645602464511698399,1,小店自卖,普通订单,299,299,0,100,0,0,0,0,0,0,0,0,199,199,-3.98,0,0,0,0,0,0,,-3.98,,0,,''6931864693375702179
2024/7/17 15:35,'6931881056555964020,'6931881056555964020,136.22,聚合账户,已结算,否,2024/7/6 17:12,'3621112255317429906,1,小店自卖,普通订单,199,199,0,60,0,0,0,0,0,0,0,0,139,139,-2.78,0,0,0,0,0,0,,-2.78,,0,,''6931881056555964020
2024/7/17 15:35,'6931968663040235205,'6931968663040235205,234.22,聚合账户,已结算,否,2024/7/8 18:56,'3620016564239264842,1,小店自卖,普通订单,279,279,0,40,0,0,0,0,0,0,0,0,239,239,-4.78,0,0,0,0,0,0,,-4.78,,0,,''6931968663040235205
2024/7/17 15:31,'6931829971660838301,'6931829971660838301,410.62,聚合账户,已结算,否,2024/7/6 6:03,'3688051480515969377,1,小店自卖,普通订单,459,459,0,40,0,73,0,0,0,0,0,0,346,419,-8.38,0,0,0,0,0,0,,-8.38,,0,,''6931829971660838301
2024/7/17 15:30,'6931821287537645382,'6931821287537645382,146.02,聚合账户,已结算,否,2024/7/5 19:18,'3645602464511698399,1,小店自卖,普通订单,249,249,0,100,0,0,0,0,0,0,0,0,149,149,-2.98,0,0,0,0,0,0,,-2.98,,0,,''6931821287537645382
2024/7/17 15:28,'6931883344131593711,'6931883344131593711,234.22,聚合账户,已结算,否,2024/7/6 16:07,'3620016564239264842,1,小店自卖,普通订单,279,279,0,40,0,3,0,0,0,0,0,0,236,239,-4.78,0,0,0,0,0,0,,-4.78,,0,,''6931883344131593711
2024/7/17 15:26,'6932081865204504239,'6932081865204504239,273.42,聚合账户,已结算,否,2024/7/11 19:00,'3653768848580183172,1,小店自卖,普通订单,399,399,0,120,0,0,0,0,0,0,0,0,279,279,-5.58,0,0,0,0,0,0,,-5.58,,0,,''6932081865204504239
2024/7/17 15:19,'6931847424110892394,'6931847424110892394,391.02,聚合账户,已结算,否,2024/7/6 17:19,'3653768848580183172,1,小店自卖,普通订单,519,519,0,120,0,0,0,0,0,0,0,0,399,399,-7.98,0,0,0,0,0,0,,-7.98,,0,,''6931847424110892394
2024/7/17 15:12,'6931881006109431584,'6931881006109431584,244.02,聚合账户,已结算,否,2024/7/6 16:48,'3645602464511698399,1,小店自卖,普通订单,349,349,0,100,0,0,0,0,0,0,0,0,249,249,-4.98,0,0,0,0,0,0,,-4.98,,0,,''6931881006109431584
2024/7/17 15:10,'6932015234134382521,'6932015234134382521,146.02,聚合账户,已结算,否,2024/7/9 19:07,'3645602464511698399,1,小店自卖,普通订单,249,249,0,100,0,0,0,0,0,0,0,0,149,149,-2.98,0,0,0,0,0,0,,-2.98,,0,,''6932015234134382521
2024/7/17 15:06,'6932076677338765047,'6932076677338765047,234.22,聚合账户,已结算,否,2024/7/11 12:15,'3620016564239264842,1,小店自卖,普通订单,279,279,0,40,0,0,0,0,0,0,0,0,239,239,-4.78,0,0,0,0,0,0,,-4.78,,0,,''6932076677338765047
2024/7/17 16:45,'6931822571850437765,'6931822571850437765,234.22,聚合账户,已结算,否,2024/7/5 19:24,'3620016564239264842,1,小店自卖,普通订单,279,279,0,40,0,0,0,0,0,0,0,0,239,239,-4.78,0,0,0,0,0,0,,-4.78,,0,,''6931822571850437765
2024/7/17 17:46,'6931880975694894155,'6931880975694894155,234.22,聚合账户,已结算,否,2024/7/6 17:02,'3620016564239264842,1,小店自卖,普通订单,279,279,0,40,0,0,0,0,0,0,0,0,239,239,-4.78,0,0,0,0,0,0,,-4.78,,0,,''6931880975694894155
2024/7/18 9:46,'6931965697244272051,'6931965697244272051,146.02,聚合账户,已结算,否,2024/7/8 18:34,'3645602464511698399,1,小店自卖,普通订单,249,249,0,100,0,0,0,0,0,0,0,0,149,149,-2.98,0,0,0,0,0,0,,-2.98,,0,,''6931965697244272051
2024/7/18 9:44,'6931920704711300935,'6931920704711300935,283.22,聚合账户,已结算,否,2024/7/8 17:28,'3632572065984452761,1,小店自卖,普通订单,369,369,0,80,0,0,0,2.19,0,0,0,0,286.81,289,-5.78,0,0,0,0,0,0,,-5.78,,0,,''6931920704711300935
2024/7/18 10:41,'6931858555544278258,'6931858555544278258,234.22,聚合账户,已结算,否,2024/7/6 18:52,'3620016564239264842,1,小店自卖,普通订单,279,279,0,40,0,0,0,0.11,0,0,0,0,238.89,239,-4.78,0,0,0,0,0,0,,-4.78,,0,,''6931858555544278258
2024/7/18 10:41,'6931852143654147777,'6931852143654147777,185.22,聚合账户,已结算,否,2024/7/6 19:54,'3690835059750862959,1,小店自卖,普通订单,289,289,0,100,0,0,0,0,0,0,0,0,189,189,-3.78,0,0,0,0,0,0,,-3.78,,0,,''6931852143654147777
2024/7/18 11:46,'6932113239464286092,'6932113239464286092,185.22,聚合账户,已结算,否,2024/7/12 20:00,'3690835059750862959,1,小店自卖,普通订单,289,289,0,100,0,0,0,0,0,0,0,0,189,189,-3.78,0,0,0,0,0,0,,-3.78,,0,,''6932113239464286092
2024/7/18 11:39,'6931861392813528938,'6931861392813528938,244.02,聚合账户,已结算,否,2024/7/6 19:31,'3645602464511698399,1,小店自卖,普通订单,349,349,0,100,0,0,0,0,0,0,0,0,249,249,-4.98,0,0,0,0,0,0,,-4.98,,0,,''6931861392813528938
2024/7/18 11:39,'6931871796644484898,'6931871796644484898,146.02,聚合账户,已结算,否,2024/7/6 18:15,'3645602464511698399,1,小店自卖,普通订单,249,249,0,100,0,0,0,0,0,0,0,0,149,149,-2.98,0,0,0,0,0,0,,-2.98,,0,,''6931871796644484898
2024/7/18 11:37,'6931883749805331933,'6931883749805331933,234.22,聚合账户,已结算,否,2024/7/6 18:38,'3620016564239264842,1,小店自卖,普通订单,279,279,0,40,0,0,0,0,0,0,0,0,239,239,-4.78,0,0,0,0,0,0,,-4.78,,0,,''6931883749805331933
2024/7/18 11:31,'6931852052761351924,'6931852052761351924,400.82,聚合账户,已结算,否,2024/7/6 19:53,'3653768848580183172,1,小店自卖,普通订单,529,529,0,120,0,0,0,0,0,0,0,0,409,409,-8.18,0,0,0,0,0,0,,-8.18,,0,,''6931852052761351924
2024/7/18 11:31,'6931883819440150005,'6931883819440150005,146.02,聚合账户,已结算,否,2024/7/6 18:32,'3645602464511698399,1,小店自卖,普通订单,249,249,0,100,0,0,0,0,0,0,0,0,149,149,-2.98,0,0,0,0,0,0,,-2.98,,0,,''6931883819440150005
2024/7/18 11:28,'6931692292781053866,'6931692292781053866,244.02,聚合账户,已结算,否,2024/7/2 17:33,'3690835059750862959,1,小店自卖,普通订单,349,349,0,100,0,0,0,0,0,0,0,0,249,249,-4.98,0,0,0,0,0,0,,-4.98,,0,,''6931692292781053866
2024/7/18 11:20,'6931863575844820334,'6931863575844820334,146.02,聚合账户,已结算,否,2024/7/6 18:51,'3645602464511698399,1,小店自卖,普通订单,249,249,0,100,0,0,0,0,0,0,0,0,149,149,-2.98,0,0,0,0,0,0,,-2.98,,0,,''6931863575844820334
2024/7/18 11:19,'6932013086593193170,'6932013086593193170,195.02,聚合账户,已结算,否,2024/7/9 17:50,'3620016564239264842,1,小店自卖,普通订单,239,239,0,40,0,0,0,0.1,0,0,0,0,198.9,199,-3.98,0,0,0,0,0,0,,-3.98,,0,,''6932013086593193170
2024/7/18 12:53,'6931920704711300935,'6931920704711366471,234.22,聚合账户,已结算,否,2024/7/8 17:28,'3620016564239264842,1,小店自卖,普通订单,279,279,0,40,0,0,0,1.81,0,0,0,0,237.19,239,-4.78,0,0,0,0,0,0,,-4.78,,0,,''6931920704711366471
2024/7/18 12:53,'6931881415337777041,'6931881415337777041,106.82,聚合账户,已结算,否,2024/7/6 19:39,'3659700741888734656,1,小店自卖,普通订单,139,139,0,30,0,0,0,0,0,0,0,0,109,109,-2.18,0,0,0,0,0,0,,-2.18,,0,,''6931881415337777041
2024/7/18 12:15,'6931858615521122273,'6931858615521122273,400.82,聚合账户,已结算,否,2024/7/6 19:10,'3653768848580183172,1,小店自卖,普通订单,529,529,0,120,0,0,0,0,0,0,0,0,409,409,-8.18,0,0,0,0,0,0,,-8.18,,0,,''6931858615521122273
2024/7/18 12:15,'6932034928630437075,'6932034928630437075,293.02,聚合账户,已结算,否,2024/7/10 18:06,'3645602464511698399,1,小店自卖,普通订单,399,399,0,100,0,0,0,0,0,0,0,0,299,299,-5.98,0,0,0,0,0,0,,-5.98,,0,,''6932034928630437075
2024/7/18 16:01,'6931647581207795143,'6931647581207795143,410.62,聚合账户,已结算,否,2024/7/1 17:51,'3688051480515969377,1,小店自卖,普通订单,459,459,0,40,0,0,0,0,0,0,0,0,419,419,-8.38,0,0,0,0,0,0,,-8.38,,0,,''6931647581207795143
2024/7/18 15:54,'6931881420872357748,'6931881420872357748,185.22,聚合账户,已结算,否,2024/7/6 19:45,'3690835059750862959,1,小店自卖,普通订单,289,289,0,100,0,0,0,0,0,0,0,0,189,189,-3.78,0,0,0,0,0,0,,-3.78,,0,,''6931881420872357748
2024/7/18 15:54,'6931847564359242901,'6931847564359242901,234.22,聚合账户,已结算,否,2024/7/6 18:34,'3620016564239264842,1,小店自卖,普通订单,279,279,0,40,0,0,0,0,0,0,0,0,239,239,-4.78,0,0,0,0,0,0,,-4.78,,0,,''6931847564359242901
2024/7/18 15:30,'6931878644616336848,'6931878644616336848,244.02,聚合账户,已结算,否,2024/7/6 18:31,'3690835059750862959,1,小店自卖,普通订单,349,349,0,100,0,0,0,0,0,0,0,0,249,249,-4.98,0,0,0,0,0,0,,-4.98,,0,,''6931878644616336848
2024/7/18 15:29,'6931943744119117602,'6931943744119117602,400.82,聚合账户,已结算,否,2024/7/8 18:16,'3653768848580183172,1,小店自卖,普通订单,529,529,0,120,0,0,0,0,0,0,0,0,409,409,-8.18,0,0,0,0,0,0,,-8.18,,0,,''6931943744119117602
2024/7/18 15:16,'6931874568184272208,'6931874568184272208,146.02,聚合账户,已结算,否,2024/7/6 18:59,'3645602464511698399,1,小店自卖,普通订单,249,249,0,100,0,0,0,0,0,0,0,0,149,149,-2.98,0,0,0,0,0,0,,-2.98,,0,,''6931874568184272208
2024/7/18 15:13,'6932064221791328181,'6932064221791328181,244.02,聚合账户,已结算,否,2024/7/11 17:27,'3690835059750862959,1,小店自卖,普通订单,349,349,0,100,0,0,0,0,0,0,0,0,249,249,-4.98,0,0,0,0,0,0,,-4.98,,0,,''6932064221791328181
2024/7/18 16:12,'6931864937309279983,'6931864937309279983,371.42,聚合账户,已结算,否,2024/7/6 18:22,'3653768848580183172,1,小店自卖,普通订单,499,499,0,120,0,0,0,0,0,0,0,0,379,379,-7.58,0,0,0,0,0,0,,-7.58,,0,,''6931864937309279983
2024/7/19 10:00,'6931936521691206934,'6931936521691206934,283.22,聚合账户,已结算,否,2024/7/8 17:42,'3632572065984452761,1,小店自卖,普通订单,369,369,0,80,0,0,0,0,0,0,0,0,289,289,-5.78,0,0,0,0,0,0,,-5.78,,0,,''6931936521691206934
2024/7/19 9:58,'6931957713341388189,'6931957713341388189,195.02,聚合账户,已结算,否,2024/7/8 17:52,'3645602464511698399,1,小店自卖,普通订单,299,299,0,100,0,0,0,0,0,0,0,0,199,199,-3.98,0,0,0,0,0,0,,-3.98,,0,,''6931957713341388189
2024/7/19 9:51,'6932028355166868922,'6932028355166868922,195.02,聚合账户,已结算,否,2024/7/10 17:03,'3645602464511698399,1,小店自卖,普通订单,299,299,0,100,0,0,0,1,0,0,0,0,198,199,-3.98,0,0,0,0,0,0,,-3.98,,0,,''6932028355166868922
2024/7/19 9:49,'6932134311450908293,'6932134311450908293,106.82,聚合账户,已结算,否,2024/7/13 12:17,'3659700741888734656,1,小店自卖,普通订单,139,139,0,30,0,0,0,0,0,0,0,0,109,109,-2.18,0,0,0,0,0,0,,-2.18,,0,,''6932134311450908293
2024/7/19 9:14,'6931934363402639062,'6931934363402639062,283.22,聚合账户,已结算,否,2024/7/8 17:27,'3632572065984452761,1,小店自卖,普通订单,369,369,0,80,0,0,0,0,0,0,0,0,289,289,-5.78,0,0,0,0,0,0,,-5.78,,0,,''6931934363402639062
